image_id,storm_id,relative_time,ocean
xjo_499,xjo,1081798,1
xjo_500,xjo,1083598,1
xjo_501,xjo,1085400,1
xjo_502,xjo,1087198,1
xjo_503,xjo,1090797,1
xjo_504,xjo,1092598,1
xjo_505,xjo,1094398,1
xjo_506,xjo,1096198,1
xjo_507,xjo,1097998,1
xjo_508,xjo,1101598,1
xjo_509,xjo,1103398,1
xjo_510,xjo,1105197,1
xjo_511,xjo,1106999,1
xjo_512,xjo,1108798,1
xjo_513,xjo,1112399,1
xjo_514,xjo,1114200,1
xjo_515,xjo,1115999,1
xjo_516,xjo,1117799,1
xjo_517,xjo,1123200,1
xjo_518,xjo,1124999,1
xjo_519,xjo,1126800,1
xjo_520,xjo,1128599,1
xjo_521,xjo,1130399,1
xjo_522,xjo,1133999,1
xjo_523,xjo,1135799,1
xjo_524,xjo,1137600,1
xjo_525,xjo,1139399,1
xjo_526,xjo,1141200,1
xjo_527,xjo,1144799,1
xjo_528,xjo,1146600,1
xjo_529,xjo,1148399,1
xjo_530,xjo,1150199,1
xjo_531,xjo,1151999,1
xjo_532,xjo,1155598,1
xjo_533,xjo,1157397,1
xjo_534,xjo,1159199,1
xjo_535,xjo,1160998,1
xjo_536,xjo,1162798,1
xjo_537,xjo,1166399,1
xjo_538,xjo,1168198,1
xjo_539,xjo,1169998,1
xjo_540,xjo,1171798,1
xjo_541,xjo,1173598,1
xjo_542,xjo,1177198,1
xjo_543,xjo,1178999,1
xjo_544,xjo,1180798,1
xjo_545,xjo,1182598,1
xjo_546,xjo,1184398,1
xjo_547,xjo,1187998,1
xjo_548,xjo,1189798,1
xjo_549,xjo,1191598,1
xjo_550,xjo,1193400,1
xjo_551,xjo,1195199,1
xjo_552,xjo,1198799,1
xjo_553,xjo,1200599,1
xjo_554,xjo,1202399,1
xjo_555,xjo,1204200,1
xjo_556,xjo,1205999,1
xjo_557,xjo,1209599,1
xjo_558,xjo,1211401,1
xjo_559,xjo,1213200,1
xjo_560,xjo,1214999,1
xjo_561,xjo,1216799,1
xjo_562,xjo,1220399,1
xjo_563,xjo,1222200,1
xjo_564,xjo,1223999,1
xjo_565,xjo,1225799,1
xjo_566,xjo,1227601,1
xjo_567,xjo,1231200,1
xjo_568,xjo,1232999,1
xjo_569,xjo,1234799,1
xjo_570,xjo,1236600,1
xjo_571,xjo,1238399,1
xjo_572,xjo,1241999,1
xjo_573,xjo,1243798,1
xjo_574,xjo,1245598,1
xjo_575,xjo,1247398,1
xjo_576,xjo,1249199,1
xjo_577,xjo,1252798,1
xjo_578,xjo,1254598,1
xjo_579,xjo,1256398,1
xjo_580,xjo,1258198,1
xjo_581,xjo,1259998,1
xjo_582,xjo,1263598,1
xjo_583,xjo,1265400,1
xjo_584,xjo,1267198,1
xjo_585,xjo,1268998,1
xjo_586,xjo,1270798,1
xjo_587,xjo,1274398,1
xjo_588,xjo,1276197,1
xjo_589,xjo,1277998,1
xjo_590,xjo,1279798,1
xjo_591,xjo,1281598,1
xjo_592,xjo,1285200,1
xjo_593,xjo,1286999,1
xjo_594,xjo,1288800,1
xjo_595,xjo,1290599,1
xjo_596,xjo,1292399,1
xjo_597,xjo,1295999,1
xjo_598,xjo,1297800,1
xjo_599,xjo,1299599,1
xjo_600,xjo,1301399,1
xjo_601,xjo,1303200,1
xjo_602,xjo,1306799,1
xjo_603,xjo,1308600,1
xjo_604,xjo,1310399,1
xjo_605,xjo,1312200,1
xjo_606,xjo,1313999,1
xjo_607,xjo,1317600,1
xjo_608,xjo,1319399,1
xjo_609,xjo,1321200,1
xjo_610,xjo,1322999,1
xjo_611,xjo,1324799,1
xjo_612,xjo,1328398,1
xjo_613,xjo,1330198,1
xjo_614,xjo,1331998,1
xjo_615,xjo,1333798,1
xjo_616,xjo,1335600,1
xkm_000,xkm,0,1
xkm_001,xkm,1799,1
xkm_002,xkm,3599,1
xkm_003,xkm,5399,1
xkm_004,xkm,9000,1
xkm_005,xkm,10799,1
xkm_006,xkm,12600,1
xkm_007,xkm,14399,1
xkm_008,xkm,16199,1
xkm_009,xkm,19799,1
xkm_010,xkm,21599,1
xkm_011,xkm,23399,1
xkm_012,xkm,25199,1
xkm_013,xkm,27000,1
xkm_014,xkm,30599,1
xkm_015,xkm,32399,1
xkm_016,xkm,34199,1
xkm_017,xkm,35999,1
xkm_018,xkm,37799,1
xkm_019,xkm,41402,1
xkm_020,xkm,43201,1
xkm_021,xkm,45001,1
xkm_022,xkm,46801,1
xkm_023,xkm,48600,1
xkm_024,xkm,52199,1
xkm_025,xkm,54001,1
xkm_026,xkm,55801,1
xkm_027,xkm,57601,1
xkm_028,xkm,59401,1
xkm_029,xkm,63001,1
xkm_030,xkm,64801,1
xkm_031,xkm,73801,1
xkm_032,xkm,75601,1
xkm_033,xkm,77401,1
xkm_034,xkm,79201,1
xkm_035,xkm,86399,1
xkm_036,xkm,88199,1
xkm_037,xkm,89999,1
xkm_038,xkm,91800,1
xkm_039,xkm,95399,1
xkm_040,xkm,97199,1
xkm_041,xkm,99000,1
xkm_042,xkm,100800,1
xkm_043,xkm,102599,1
xkm_044,xkm,106199,1
xkm_045,xkm,107999,1
xkm_046,xkm,109799,1
xkm_047,xkm,111599,1
xkm_048,xkm,113400,1
xkm_049,xkm,116999,1
xkm_050,xkm,118799,1
xkm_051,xkm,120600,1
xkm_052,xkm,122400,1
xkm_053,xkm,124200,1
xkm_054,xkm,127801,1
xkm_055,xkm,129601,1
xkm_056,xkm,131401,1
xkm_057,xkm,133201,1
xkm_058,xkm,135001,1
xkm_059,xkm,138601,1
xkm_060,xkm,140401,1
xkm_061,xkm,142201,1
xkm_062,xkm,144001,1
xkm_063,xkm,145801,1
xkm_064,xkm,149401,1
xkm_065,xkm,151201,1
xkm_066,xkm,160201,1
xkm_067,xkm,162001,1
xkm_068,xkm,163801,1
xkm_069,xkm,165601,1
xkm_070,xkm,172799,1
xkm_071,xkm,174600,1
xkm_072,xkm,176399,1
xkm_073,xkm,178200,1
xkm_074,xkm,181799,1
xkm_075,xkm,183599,1
xkm_076,xkm,185399,1
xkm_077,xkm,187199,1
xkm_078,xkm,188999,1
xkm_079,xkm,192599,1
xkm_080,xkm,194400,1
xkm_081,xkm,196200,1
xkm_082,xkm,198000,1
xkm_083,xkm,199800,1
xkm_084,xkm,203400,1
xkm_085,xkm,205199,1
xkm_086,xkm,206999,1
xkm_087,xkm,208799,1
xkm_088,xkm,210599,1
xkm_089,xkm,214201,1
xkm_090,xkm,216001,1
xkm_091,xkm,217801,1
xkm_092,xkm,219601,1
xkm_093,xkm,221401,1
xkm_094,xkm,225001,1
xkm_095,xkm,226801,1
xkm_096,xkm,228601,1
xkm_097,xkm,230401,1
xkm_098,xkm,232201,1
xkm_099,xkm,235801,1
xkm_100,xkm,237601,1
xkm_101,xkm,246601,1
xkm_102,xkm,248401,1
xkm_103,xkm,250201,1
xkm_104,xkm,252001,1
xkm_105,xkm,259199,1
xkm_106,xkm,260999,1
xkm_107,xkm,262799,1
xkm_108,xkm,264599,1
xkm_109,xkm,268200,1
xkm_110,xkm,270000,1
xkm_111,xkm,271800,1
xkm_112,xkm,273600,1
xkm_113,xkm,275400,1
xkm_114,xkm,279000,1
xkm_115,xkm,280800,1
xkm_116,xkm,282600,1
xkm_117,xkm,284399,1
xkm_118,xkm,286200,1
xkm_119,xkm,289799,1
xkm_120,xkm,291599,1
xkm_121,xkm,293399,1
xkm_122,xkm,295199,1
xkm_123,xkm,296999,1
xkm_124,xkm,300601,1
xkm_125,xkm,302401,1
xkm_126,xkm,304201,1
xkm_127,xkm,306001,1
xkm_128,xkm,307801,1
xkr_000,xkr,0,1
xkr_001,xkr,1801,1
xkr_002,xkr,3601,1
xkr_003,xkr,5401,1
xkr_004,xkr,7201,1
xkr_005,xkr,10801,1
xkr_006,xkr,12603,1
xkr_007,xkr,14401,1
xkr_008,xkr,16201,1
xkr_009,xkr,18001,1
xkr_010,xkr,21601,1
xkr_011,xkr,23401,1
xkr_012,xkr,25201,1
xkr_013,xkr,27001,1
xkr_014,xkr,28800,1
xkr_015,xkr,32403,1
xkr_016,xkr,34202,1
xkr_017,xkr,36002,1
xkr_018,xkr,37803,1
xkr_019,xkr,39602,1
xkr_020,xkr,43202,1
xkr_021,xkr,45002,1
xkr_022,xkr,46803,1
xkr_023,xkr,48602,1
xkr_024,xkr,50402,1
xkr_025,xkr,54002,1
xkr_026,xkr,55803,1
xkr_027,xkr,57602,1
xkr_028,xkr,59402,1
xkr_029,xkr,61203,1
xkr_030,xkr,64804,1
xkr_031,xkr,66603,1
xkr_032,xkr,68402,1
xkr_033,xkr,70202,1
xkr_034,xkr,75601,1
xkr_035,xkr,77401,1
xkr_036,xkr,79201,1
xkr_037,xkr,81001,1
xkr_038,xkr,82801,1
xkr_039,xkr,86401,1
xkr_040,xkr,88201,1
xkr_041,xkr,90001,1
xkr_042,xkr,91800,1
xkr_043,xkr,93601,1
xkr_044,xkr,97201,1
xkr_045,xkr,99001,1
xkr_046,xkr,100803,1
xkr_047,xkr,102601,1
xkr_048,xkr,104401,1
xkr_049,xkr,108001,1
xkr_050,xkr,109801,1
xkr_051,xkr,111601,1
xkr_052,xkr,115201,1
xkr_053,xkr,118802,1
xkr_054,xkr,120603,1
xkr_055,xkr,122403,1
xkr_056,xkr,124202,1
xkr_057,xkr,126002,1
xkr_058,xkr,129603,1
xkr_059,xkr,131402,1
xkr_060,xkr,133202,1
xkr_061,xkr,135004,1
xkr_062,xkr,136804,1
xkr_063,xkr,140402,1
xkr_064,xkr,142202,1
xkr_065,xkr,144003,1
xkr_066,xkr,145802,1
xkr_067,xkr,147602,1
xkr_068,xkr,151202,1
xkr_069,xkr,153003,1
xkr_070,xkr,154802,1
xkr_071,xkr,156602,1
xkr_072,xkr,162001,1
xkr_073,xkr,163801,1
xkr_074,xkr,165601,1
xkr_075,xkr,167401,1
xkr_076,xkr,169200,1
xkr_077,xkr,172801,1
xkr_078,xkr,174601,1
xkr_079,xkr,176401,1
xkr_080,xkr,178201,1
xkr_081,xkr,180001,1
xkr_082,xkr,183601,1
xkr_083,xkr,185401,1
xkr_084,xkr,187201,1
xkr_085,xkr,189000,1
xkr_086,xkr,190802,1
xkr_087,xkr,194401,1
xkr_088,xkr,196201,1
xkr_089,xkr,198001,1
xkr_090,xkr,199801,1
xkr_091,xkr,201601,1
xkr_092,xkr,205202,1
xkr_093,xkr,207004,1
xkr_094,xkr,208802,1
xkr_095,xkr,210602,1
xkr_096,xkr,212403,1
xkr_097,xkr,216002,1
xkr_098,xkr,217803,1
xkr_099,xkr,219602,1
xkr_100,xkr,221403,1
xkr_101,xkr,223202,1
xkr_102,xkr,226803,1
xkr_103,xkr,228602,1
xkr_104,xkr,230402,1
xkr_105,xkr,232203,1
xkr_106,xkr,234002,1
xkr_107,xkr,237602,1
xkr_108,xkr,239402,1
xkr_109,xkr,241203,1
xkr_110,xkr,243002,1
xkr_111,xkr,248401,1
xkr_112,xkr,250201,1
xkr_113,xkr,252000,1
xkr_114,xkr,253801,1
xkr_115,xkr,255601,1
xkr_116,xkr,259203,1
xkr_117,xkr,261002,1
xkr_118,xkr,262801,1
xkr_119,xkr,264601,1
xkr_120,xkr,266401,1
xkr_121,xkr,270001,1
xkr_122,xkr,271800,1
xkr_123,xkr,273601,1
xkr_124,xkr,275403,1
xkr_125,xkr,277201,1
xkr_126,xkr,280801,1
xkr_127,xkr,282601,1
xkr_128,xkr,284401,1
xkr_129,xkr,286200,1
xkr_130,xkr,288001,1
xkr_131,xkr,291602,1
xkr_132,xkr,293402,1
xkr_133,xkr,295203,1
xkr_134,xkr,297002,1
xkr_135,xkr,298802,1
xkr_136,xkr,302402,1
xkr_137,xkr,304203,1
xkr_138,xkr,306002,1
xkr_139,xkr,307802,1
xkr_140,xkr,309603,1
xkr_141,xkr,313202,1
xkr_142,xkr,315002,1
xkr_143,xkr,316802,1
xkr_144,xkr,318603,1
xkr_145,xkr,320402,1
xkr_146,xkr,324003,1
xkr_147,xkr,325802,1
xkr_148,xkr,327603,1
xkr_149,xkr,329403,1
xkr_150,xkr,334801,1
xkr_151,xkr,336601,1
xkr_152,xkr,338401,1
xkr_153,xkr,340201,1
xkr_154,xkr,342001,1
xkr_155,xkr,345601,1
xkr_156,xkr,347403,1
xkr_157,xkr,349202,1
xkr_158,xkr,351002,1
xkr_159,xkr,352801,1
xkr_160,xkr,356401,1
xkr_161,xkr,358201,1
xkr_162,xkr,360001,1
xkr_163,xkr,361801,1
xkr_164,xkr,363603,1
xkr_165,xkr,367201,1
xkr_166,xkr,369000,1
xkr_167,xkr,370801,1
xkr_168,xkr,372601,1
xkr_169,xkr,374401,1
xkr_170,xkr,378003,1
xkr_171,xkr,379802,1
xkr_172,xkr,381603,1
xkr_173,xkr,383402,1
xkr_174,xkr,385204,1
xlb_000,xlb,0,2
xlb_001,xlb,1802,2
xlb_002,xlb,3602,2
xlb_003,xlb,5401,2
xlb_004,xlb,7200,2
xlb_005,xlb,10800,2
xlb_006,xlb,12600,2
xlb_007,xlb,21599,2
xlb_008,xlb,23399,2
xlb_009,xlb,25199,2
xlb_010,xlb,26999,2
xlb_011,xlb,28799,2
xlb_012,xlb,32399,2
xlb_013,xlb,35999,2
xlb_014,xlb,37801,2
xlb_015,xlb,39599,2
xlb_016,xlb,43199,2
xlb_017,xlb,44998,2
xlb_018,xlb,46799,2
xlb_019,xlb,48599,2
xlb_020,xlb,50399,2
xlb_021,xlb,54001,2
xlb_022,xlb,55800,2
xlb_023,xlb,57599,2
xlb_024,xlb,59399,2
xlb_025,xlb,61200,2
xlb_026,xlb,64800,2
xlb_027,xlb,66600,2
xlb_028,xlb,68400,2
xlb_029,xlb,70200,2
xlb_030,xlb,72002,2
xlb_031,xlb,75600,2
xlb_032,xlb,77400,2
xlb_033,xlb,79200,2
xlb_034,xlb,81000,2
xlb_035,xlb,82800,2
xlb_036,xlb,86400,2
xlb_037,xlb,88202,2
xlb_038,xlb,90000,2
xlb_039,xlb,91801,2
xlb_040,xlb,93601,2
xlb_041,xlb,97200,2
xlb_042,xlb,99000,2
xlb_043,xlb,107999,2
xlb_044,xlb,109800,2
xlb_045,xlb,111599,2
xlb_046,xlb,113400,2
xlb_047,xlb,115199,2
xlb_048,xlb,118798,2
xlb_049,xlb,122401,2
xlb_050,xlb,124199,2
xlb_051,xlb,126000,2
xlb_052,xlb,129599,2
xlb_053,xlb,131399,2
xlb_054,xlb,133199,2
xlb_055,xlb,134999,2
xlb_056,xlb,136799,2
xlb_057,xlb,140399,2
xlb_058,xlb,142199,2
xlb_059,xlb,143999,2
xlb_060,xlb,145800,2
xlb_061,xlb,147601,2
xlb_062,xlb,151200,2
xlb_063,xlb,153001,2
xlb_064,xlb,154800,2
xlb_065,xlb,156600,2
xlb_066,xlb,158400,2
xlb_067,xlb,162000,2
xlb_068,xlb,163800,2
xlb_069,xlb,165600,2
xlb_070,xlb,167401,2
xlb_071,xlb,169200,2
xmf_000,xmf,0,1
xmf_001,xmf,1800,1
xmf_002,xmf,3601,1
xmf_003,xmf,5400,1
xmf_004,xmf,7200,1
xmf_005,xmf,10799,1
xmf_006,xmf,12599,1
xmf_007,xmf,14398,1
xmf_008,xmf,16199,1
xmf_009,xmf,17999,1
xmf_010,xmf,21601,1
xmf_011,xmf,23400,1
xmf_012,xmf,25199,1
xmf_013,xmf,26999,1
xmf_014,xmf,28800,1
xmf_015,xmf,39598,1
xmf_016,xmf,43199,1
xmf_017,xmf,44999,1
xmf_018,xmf,46801,1
xmf_019,xmf,48600,1
xmf_020,xmf,50400,1
xmf_021,xmf,53999,1
xmf_022,xmf,55800,1
xmf_023,xmf,57601,1
xmf_024,xmf,59400,1
xmf_025,xmf,61200,1
xmf_026,xmf,64800,1
xmf_027,xmf,66601,1
xmf_028,xmf,68400,1
xmf_029,xmf,70200,1
xmf_030,xmf,72001,1
xmf_031,xmf,75601,1
xmf_032,xmf,77400,1
xmf_033,xmf,79201,1
xmf_034,xmf,81001,1
xmf_035,xmf,82800,1
xmf_036,xmf,86401,1
xmf_037,xmf,88200,1
xmf_038,xmf,90000,1
xmf_039,xmf,91800,1
xmf_040,xmf,93600,1
xmf_041,xmf,97199,1
xmf_042,xmf,98999,1
xmf_043,xmf,100799,1
xmf_044,xmf,102599,1
xmf_045,xmf,104399,1
xmf_046,xmf,107999,1
xmf_047,xmf,109801,1
xmf_048,xmf,111599,1
xmf_049,xmf,113400,1
xmf_050,xmf,115199,1
xmf_051,xmf,118799,1
xmf_052,xmf,120599,1
xmf_053,xmf,122399,1
xmf_054,xmf,124199,1
xmf_055,xmf,125998,1
xmf_056,xmf,129599,1
xmf_057,xmf,131399,1
xmf_058,xmf,133199,1
xmf_059,xmf,134999,1
xmf_060,xmf,136800,1
xmf_061,xmf,140400,1
xmf_062,xmf,142199,1
xmf_063,xmf,143999,1
xmf_064,xmf,145800,1
xmf_065,xmf,147602,1
xmf_066,xmf,151200,1
xmf_067,xmf,153001,1
xmf_068,xmf,154800,1
xmf_069,xmf,156600,1
xmf_070,xmf,158401,1
xmf_071,xmf,162000,1
xmf_072,xmf,163802,1
xmf_073,xmf,165600,1
xmf_074,xmf,167400,1
xmf_075,xmf,169200,1
xmf_076,xmf,172801,1
xmf_077,xmf,174600,1
xmf_078,xmf,176400,1
xmf_079,xmf,178201,1
xmf_080,xmf,180000,1
xmf_081,xmf,183598,1
xmf_082,xmf,185400,1
xmf_083,xmf,187199,1
xmf_084,xmf,188999,1
xmf_085,xmf,190799,1
xmf_086,xmf,194399,1
xmf_087,xmf,196199,1
xmf_088,xmf,198001,1
xmf_089,xmf,199800,1
xmf_090,xmf,201599,1
xmf_091,xmf,205199,1
xmf_092,xmf,206999,1
xmf_093,xmf,208799,1
xmf_094,xmf,210599,1
xmf_095,xmf,212399,1
xmf_096,xmf,216001,1
xmf_097,xmf,217798,1
xmf_098,xmf,219600,1
xmf_099,xmf,223198,1
xmf_100,xmf,226801,1
xmf_101,xmf,228600,1
xmf_102,xmf,230399,1
xmf_103,xmf,232198,1
xmf_104,xmf,234000,1
xmf_105,xmf,237600,1
xmf_106,xmf,239400,1
xmf_107,xmf,241201,1
xmf_108,xmf,243000,1
xmf_109,xmf,244801,1
xmf_110,xmf,248400,1
xmf_111,xmf,250202,1
xmf_112,xmf,252000,1
xmf_113,xmf,253801,1
xmf_114,xmf,255601,1
xmf_115,xmf,259201,1
xmf_116,xmf,261000,1
xmf_117,xmf,262800,1
xmf_118,xmf,264601,1
xmf_119,xmf,266400,1
xmf_120,xmf,270001,1
xmf_121,xmf,271799,1
xmf_122,xmf,273599,1
xmf_123,xmf,275399,1
xmf_124,xmf,277199,1
xmf_125,xmf,280799,1
xmf_126,xmf,282599,1
xmf_127,xmf,284400,1
xmf_128,xmf,286199,1
xmf_129,xmf,288000,1
xmf_130,xmf,291599,1
xmf_131,xmf,293399,1
xmf_132,xmf,295198,1
xmf_133,xmf,296999,1
xmf_134,xmf,298799,1
xmf_135,xmf,302399,1
xmf_136,xmf,304201,1
xmf_137,xmf,305999,1
xmf_138,xmf,307800,1
xmf_139,xmf,309598,1
xmf_140,xmf,313201,1
xmf_141,xmf,315000,1
xmf_142,xmf,316800,1
xmf_143,xmf,318601,1
xmf_144,xmf,320399,1
xmf_145,xmf,324000,1
xmf_146,xmf,325800,1
xmf_147,xmf,327601,1
xmf_148,xmf,329400,1
xmf_149,xmf,331200,1
xmf_150,xmf,334800,1
xmf_151,xmf,336601,1
xmf_152,xmf,338400,1
xmf_153,xmf,340200,1
xmf_154,xmf,342001,1
xmf_155,xmf,345600,1
xmf_156,xmf,347401,1
xmf_157,xmf,349200,1
xmf_158,xmf,351000,1
xmf_159,xmf,352800,1
xmf_160,xmf,356401,1
xmf_161,xmf,358198,1
xmf_162,xmf,360000,1
xmf_163,xmf,361799,1
xmf_164,xmf,363599,1
xmf_165,xmf,367198,1
xmf_166,xmf,368999,1
xmf_167,xmf,370799,1
xmf_168,xmf,372599,1
xmf_169,xmf,374399,1
xmf_170,xmf,377999,1
xmf_171,xmf,379799,1
xmf_172,xmf,381599,1
xmf_173,xmf,383399,1
xmf_174,xmf,385199,1
xmf_175,xmf,388799,1
xmf_176,xmf,390599,1
xmf_177,xmf,392399,1
xmf_178,xmf,394200,1
xmf_179,xmf,395999,1
xmf_180,xmf,399601,1
xmf_181,xmf,401400,1
xmf_182,xmf,403200,1
xmf_183,xmf,405001,1
xmf_184,xmf,406800,1
xmf_185,xmf,410399,1
xmf_186,xmf,412199,1
xmf_187,xmf,414001,1
xmf_188,xmf,415800,1
xmf_189,xmf,417600,1
xmf_190,xmf,421200,1
xmf_191,xmf,423000,1
xmf_192,xmf,424801,1
xmf_193,xmf,426600,1
xmf_194,xmf,428401,1
xmf_195,xmf,432000,1
xmf_196,xmf,433801,1
xmf_197,xmf,435600,1
xmf_198,xmf,437400,1
xmf_199,xmf,439201,1
xmf_200,xmf,442799,1
xmf_201,xmf,444599,1
xmf_202,xmf,446401,1
xmf_203,xmf,448200,1
xmf_204,xmf,449999,1
xmf_205,xmf,453599,1
xmf_206,xmf,455399,1
xmf_207,xmf,457199,1
xmf_208,xmf,458999,1
xmf_209,xmf,460799,1
xmf_210,xmf,464399,1
xmf_211,xmf,466200,1
xmf_212,xmf,467999,1
xmf_213,xmf,469799,1
xmf_214,xmf,471599,1
xmf_215,xmf,475199,1
xmf_216,xmf,476999,1
xmf_217,xmf,478798,1
xmf_218,xmf,480599,1
xmf_219,xmf,482400,1
xmf_220,xmf,486000,1
xmf_221,xmf,487801,1
xmf_222,xmf,489600,1
xmf_223,xmf,491400,1
xmf_224,xmf,493200,1
xmf_225,xmf,496801,1
xmf_226,xmf,498600,1
xmf_227,xmf,500402,1
xmf_228,xmf,502201,1
xmf_229,xmf,504000,1
xmf_230,xmf,507600,1
xmf_231,xmf,509400,1
xmf_232,xmf,511201,1
xmf_233,xmf,513000,1
xmf_234,xmf,514801,1
xmf_235,xmf,518400,1
xmf_236,xmf,520200,1
xmf_237,xmf,522000,1
xmf_238,xmf,523800,1
xmf_239,xmf,525601,1
xmf_240,xmf,529199,1
xmf_241,xmf,530999,1
xmf_242,xmf,532799,1
xmf_243,xmf,534601,1
xmf_244,xmf,536398,1
xmf_245,xmf,539999,1
xmf_246,xmf,541799,1
xmf_247,xmf,543599,1
xmf_248,xmf,545399,1
xmf_249,xmf,547199,1
xmf_250,xmf,550801,1
xmf_251,xmf,552599,1
xmf_252,xmf,554400,1
xmf_253,xmf,556199,1
xmf_254,xmf,557999,1
xmf_255,xmf,561599,1
xmf_256,xmf,563399,1
xmf_257,xmf,565199,1
xmf_258,xmf,566999,1
xmf_259,xmf,568799,1
xmf_260,xmf,572400,1
xmf_261,xmf,574201,1
xmf_262,xmf,576000,1
xmf_263,xmf,577800,1
xmf_264,xmf,579601,1
xmf_265,xmf,583201,1
xmf_266,xmf,585000,1
xmf_267,xmf,586800,1
xmf_268,xmf,588601,1
xmf_269,xmf,590400,1
xmf_270,xmf,594001,1
xmf_271,xmf,595800,1
xmf_272,xmf,597601,1
xmf_273,xmf,599400,1
xmf_274,xmf,601200,1
xmf_275,xmf,604800,1
xmf_276,xmf,606600,1
xmf_277,xmf,608401,1
xmf_278,xmf,610200,1
xmf_279,xmf,612001,1
xmf_280,xmf,615599,1
xmf_281,xmf,617399,1
xmf_282,xmf,619199,1
xmf_283,xmf,620999,1
xmf_284,xmf,622801,1
xmf_285,xmf,626399,1
xmf_286,xmf,628199,1
xmf_287,xmf,629999,1
xmf_288,xmf,631799,1
xmf_289,xmf,633598,1
xmf_290,xmf,637199,1
xmf_291,xmf,638999,1
xmf_292,xmf,640801,1
xmf_293,xmf,642600,1
xmf_294,xmf,644399,1
xmt_000,xmt,0,2
xmt_001,xmt,1800,2
xmt_002,xmt,3598,2
xmt_003,xmt,5398,2
xmt_004,xmt,7198,2
xmt_005,xmt,10798,2
xmt_006,xmt,12598,2
xmt_007,xmt,14398,2
xmt_008,xmt,16201,2
xmt_009,xmt,17997,2
xmt_010,xmt,21597,2
xmt_011,xmt,23398,2
xmt_012,xmt,25197,2
xmt_013,xmt,26997,2
xmt_014,xmt,28797,2
xmt_015,xmt,32397,2
xmt_016,xmt,34197,2
xmt_017,xmt,35999,2
xmt_018,xmt,37798,2
xmt_019,xmt,39597,2
xmt_020,xmt,88200,2
xmt_021,xmt,89998,2
xmt_022,xmt,91799,2
xmt_023,xmt,93598,2
xmt_024,xmt,97198,2
xmt_025,xmt,98998,2
xmt_026,xmt,100798,2
xmt_027,xmt,102599,2
xmt_028,xmt,104397,2
xmt_029,xmt,107996,2
xmt_030,xmt,109798,2
xmt_031,xmt,111597,2
xmt_032,xmt,113397,2
xmt_033,xmt,115197,2
xmt_034,xmt,118797,2
xmt_035,xmt,120597,2
xmt_036,xmt,122399,2
xmt_037,xmt,124199,2
xmt_038,xmt,125998,2
xmt_039,xmt,129597,2
xmt_040,xmt,131397,2
xmt_041,xmt,133197,2
xmt_042,xmt,134997,2
xmt_043,xmt,136797,2
xmt_044,xmt,140399,2
xmt_045,xmt,142197,2
xmt_046,xmt,143998,2
xmt_047,xmt,145798,2
xmt_048,xmt,147598,2
xmt_049,xmt,151199,2
xmt_050,xmt,152998,2
xmt_051,xmt,154798,2
xmt_052,xmt,156598,2
xmt_053,xmt,158398,2
xmt_054,xmt,161998,2
xmt_055,xmt,163798,2
xmt_056,xmt,165598,2
xmt_057,xmt,167398,2
xmt_058,xmt,169198,2
xmt_059,xmt,172798,2
xmt_060,xmt,174599,2
xmt_061,xmt,176398,2
xmt_062,xmt,178200,2
xmt_063,xmt,179998,2
xmt_064,xmt,183599,2
xmt_065,xmt,185398,2
xmt_066,xmt,187198,2
xmt_067,xmt,188999,2
xmt_068,xmt,190797,2
xmt_069,xmt,194397,2
xmt_070,xmt,196198,2
xmt_071,xmt,197997,2
xmt_072,xmt,199798,2
xmt_073,xmt,201597,2
xmt_074,xmt,205197,2
xmt_075,xmt,206997,2
xmt_076,xmt,208797,2
xmt_077,xmt,210597,2
xmt_078,xmt,212399,2
xmt_079,xmt,215997,2
xmt_080,xmt,217797,2
xmt_081,xmt,219597,2
xmt_082,xmt,221397,2
xmt_083,xmt,223198,2
xmt_084,xmt,226797,2
xmt_085,xmt,228597,2
xmt_086,xmt,230399,2
xmt_087,xmt,232198,2
xmt_088,xmt,233998,2
xmt_089,xmt,237599,2
xmt_090,xmt,239398,2
xmt_091,xmt,241198,2
xmt_092,xmt,242998,2
xmt_093,xmt,244798,2
xmt_094,xmt,248398,2
xmt_095,xmt,250199,2
xmt_096,xmt,251998,2
xmt_097,xmt,253798,2
xmt_098,xmt,255598,2
xmt_099,xmt,259198,2
xmt_100,xmt,260999,2
xmt_101,xmt,262798,2
xmt_102,xmt,264600,2
xmt_103,xmt,266398,2
xmt_104,xmt,269998,2
xmt_105,xmt,271798,2
xmt_106,xmt,273598,2
xmt_107,xmt,275399,2
xmt_108,xmt,277197,2
xmt_109,xmt,280797,2
xmt_110,xmt,282597,2
xmt_111,xmt,284398,2
xmt_112,xmt,286198,2
xmt_113,xmt,287997,2
xmt_114,xmt,291597,2
xmt_115,xmt,293397,2
xmt_116,xmt,295197,2
xmt_117,xmt,296997,2
xmt_118,xmt,298797,2
xmt_119,xmt,302398,2
xmt_120,xmt,304198,2
xmt_121,xmt,305997,2
xmt_122,xmt,307797,2
xmt_123,xmt,309597,2
xmt_124,xmt,313197,2
xmt_125,xmt,314997,2
xmt_126,xmt,316797,2
xmt_127,xmt,318599,2
xmt_128,xmt,320398,2
xmt_129,xmt,323998,2
xmt_130,xmt,325798,2
xmt_131,xmt,327598,2
xmt_132,xmt,329398,2
xmt_133,xmt,331198,2
xmt_134,xmt,334798,2
